entry_time,exit_time,direction,entry_price,exit_price,contracts,gross_pnl,fees,net_pnl,bars_held,exit_reason
2015-04-28 13:45:00,2015-04-28 23:10:00,-1,7970.75,7968.25,1,50.0,2.8,47.2,100,hawkes_cooldown
2015-05-14 17:15:00,2015-05-14 23:20:00,1,7940.0,7946.5,3,390.0,8.399999999999999,381.6,61,hawkes_cooldown
2015-05-15 19:45:00,2015-05-17 23:20:00,-1,7943.0,7945.25,3,-135.0,8.399999999999999,-143.4,31,hawkes_cooldown
2015-05-20 17:55:00,2015-05-20 18:45:00,1,7960.75,7983.0,3,1335.0,8.399999999999999,1326.6,10,take_profit
2015-05-21 14:35:00,2015-05-21 23:10:00,1,7976.25,7987.25,2,440.0,5.6,434.4,90,hawkes_cooldown
2015-05-22 15:05:00,2015-05-22 18:10:00,1,7995.75,7989.75,2,-240.0,5.6,-245.6,37,spread_decay
2015-05-27 14:25:00,2015-05-27 19:10:00,1,7970.0,8004.75,1,695.0,2.8,692.2,57,take_profit
2015-05-27 19:15:00,2015-05-27 23:40:00,1,8004.75,7999.75,2,-200.0,5.6,-205.6,41,hawkes_cooldown
2015-06-01 14:05:00,2015-06-01 15:25:00,-1,7965.25,7972.25,1,-140.0,2.8,-142.8,16,spread_decay
2015-06-04 13:40:00,2015-06-04 17:20:00,1,7963.0,7940.25,1,-455.0,2.8,-457.8,44,stop_loss
2015-06-08 16:35:00,2015-06-08 17:35:00,-1,7904.0,7882.0,2,880.0,5.6,874.4,12,take_profit
2015-06-08 17:40:00,2015-06-08 18:35:00,-1,7881.5,7896.5,2,-600.0,5.6,-605.6,11,stop_loss
2015-06-18 16:15:00,2015-06-19 01:35:00,1,7994.25,7995.75,2,60.0,5.6,54.4,100,hawkes_cooldown
2015-06-26 13:35:00,2015-06-26 16:45:00,-1,7967.75,7944.5,2,930.0,5.6,924.4,38,take_profit
2015-06-26 16:50:00,2015-06-28 22:05:00,-1,7943.5,7874.0,2,2780.0,5.6,2774.4,51,take_profit
2015-07-13 16:10:00,2015-07-13 23:15:00,1,7946.75,7954.75,2,320.0,5.6,314.4,73,hawkes_cooldown
2015-07-14 13:35:00,2015-07-14 15:05:00,1,7964.5,7980.75,3,975.0,8.399999999999999,966.6,18,take_profit
2015-07-16 14:05:00,2015-07-16 20:05:00,1,8029.5,8062.75,2,1330.0,5.6,1324.4,72,take_profit
2015-07-17 13:35:00,2015-07-17 18:20:00,1,8090.0,8108.5,2,740.0,5.6,734.4,57,take_profit
2015-07-17 18:25:00,2015-07-19 23:05:00,1,8111.5,8121.25,2,390.0,5.6,384.4,44,hawkes_cooldown
2015-07-20 17:20:00,2015-07-20 20:05:00,1,8145.0,8136.25,2,-350.0,5.6,-355.6,33,spread_decay
2015-07-28 17:40:00,2015-07-28 18:25:00,-1,8013.0,8029.25,2,-650.0,5.6,-655.6,9,stop_loss
2015-08-03 13:40:00,2015-08-03 14:25:00,1,8062.0,8046.0,2,-640.0,5.6,-645.6,9,stop_loss
2015-08-03 15:55:00,2015-08-03 16:45:00,1,8058.0,8038.5,1,-390.0,2.8,-392.8,10,stop_loss
2015-08-05 15:00:00,2015-08-05 16:55:00,1,8091.25,8070.0,1,-425.0,2.8,-427.8,23,stop_loss
2015-08-05 17:00:00,2015-08-05 20:05:00,1,8079.0,8062.75,1,-325.0,2.8,-327.8,37,spread_decay
2015-08-06 14:40:00,2015-08-06 15:35:00,-1,8025.75,7985.0,1,815.0,2.8,812.2,11,take_profit
2015-08-06 15:40:00,2015-08-06 22:50:00,-1,7983.75,7995.75,1,-240.0,2.8,-242.8,74,hawkes_cooldown
2015-08-11 17:45:00,2015-08-11 22:40:00,-1,7964.0,7983.5,1,-390.0,2.8,-392.8,47,spread_decay
2015-09-07 14:00:00,2015-09-07 23:45:00,-1,7681.0,7687.75,2,-270.0,5.6,-275.6,57,spread_decay
2015-10-08 14:15:00,2015-10-08 19:00:00,-1,7771.25,7803.25,1,-640.0,2.8,-642.8,57,stop_loss
2015-10-14 13:40:00,2015-10-14 14:25:00,1,7829.75,7802.75,1,-540.0,2.8,-542.8,9,stop_loss
2015-10-16 13:35:00,2015-10-16 14:35:00,-1,7883.5,7886.5,1,-60.0,2.8,-62.8,12,spread_decay
2015-10-20 14:40:00,2015-10-20 20:50:00,-1,7920.75,7898.25,1,450.0,2.8,447.2,71,spread_decay
2015-10-27 13:40:00,2015-10-27 20:40:00,1,8095.0,8123.25,1,565.0,2.8,562.2,81,take_profit
2015-10-28 13:35:00,2015-10-28 16:00:00,-1,8101.25,8120.75,1,-390.0,2.8,-392.8,29,stop_loss
2015-11-03 15:45:00,2015-11-03 17:10:00,-1,8166.75,8184.75,1,-360.0,2.8,-362.8,17,stop_loss
2015-11-10 14:45:00,2015-11-10 21:10:00,-1,8092.0,8117.0,1,-500.0,2.8,-502.8,77,stop_loss
2015-11-18 19:00:00,2015-11-18 20:00:00,1,8089.0,8112.0,2,920.0,5.6,914.4,12,take_profit
2015-11-20 18:15:00,2015-11-23 07:00:00,1,8160.75,8166.75,2,240.0,5.6,234.4,137,spread_decay
2015-11-24 15:35:00,2015-11-24 16:35:00,-1,8097.0,8127.75,1,-615.0,2.8,-617.8,12,stop_loss
2015-11-30 14:45:00,2015-11-30 15:15:00,1,8163.5,8149.5,2,-560.0,5.6,-565.6,6,stop_loss
2015-12-02 15:30:00,2015-12-02 19:05:00,1,8208.25,8180.5,1,-555.0,2.8,-557.8,43,stop_loss
2015-12-08 16:50:00,2015-12-09 06:35:00,1,8160.25,8173.5,1,265.0,2.8,262.2,150,max_hold
2015-12-09 14:45:00,2015-12-09 17:30:00,-1,8147.25,8092.25,1,1100.0,2.8,1097.2,33,take_profit
2015-12-24 14:40:00,2015-12-24 17:45:00,1,8106.75,8110.25,2,140.0,5.6,134.4,37,spread_decay
2015-12-28 15:55:00,2015-12-28 17:55:00,-1,8059.5,8078.25,1,-375.0,2.8,-377.8,24,stop_loss
2015-12-29 16:00:00,2015-12-29 19:25:00,1,8153.5,8177.0,2,940.0,5.6,934.4,41,take_profit
2015-12-29 19:30:00,2015-12-29 23:00:00,1,8179.5,8171.25,2,-330.0,5.6,-335.6,27,spread_decay
2015-12-30 14:50:00,2015-12-30 18:45:00,-1,8150.5,8155.25,2,-190.0,5.6,-195.6,47,spread_decay
2016-01-04 14:30:00,2016-01-04 15:20:00,-1,7969.25,7943.5,2,1030.0,5.6,1024.4,10,take_profit
2016-01-22 16:15:00,2016-01-25 03:40:00,1,7702.25,7727.0,1,495.0,2.8,492.2,122,hawkes_cooldown
2016-02-16 14:45:00,2016-02-16 16:10:00,1,7572.5,7537.0,1,-710.0,2.8,-712.8,17,stop_loss
2016-02-18 19:15:00,2016-02-18 23:45:00,-1,7643.5,7640.75,1,55.0,2.8,52.2,39,hawkes_cooldown
2016-02-25 19:50:00,2016-02-25 20:45:00,-1,7691.0,7711.5,2,-820.0,5.6,-825.6,11,stop_loss
2016-03-02 16:20:00,2016-03-02 23:55:00,-1,7798.75,7803.0,1,-85.0,2.8,-87.8,76,hawkes_cooldown
2016-03-07 15:05:00,2016-03-07 16:45:00,-1,7780.25,7809.5,1,-585.0,2.8,-587.8,20,stop_loss
2016-03-07 18:25:00,2016-03-07 19:40:00,-1,7794.0,7758.75,1,705.0,2.8,702.2,15,take_profit
2016-03-07 19:55:00,2016-03-07 20:40:00,-1,7762.25,7789.25,1,-540.0,2.8,-542.8,9,stop_loss
2016-03-18 13:40:00,2016-03-18 17:05:00,-1,7887.75,7896.25,1,-170.0,2.8,-172.8,41,spread_decay
2016-03-28 17:10:00,2016-03-28 23:25:00,-1,7890.75,7884.5,2,250.0,5.6,244.4,60,hawkes_cooldown
2016-04-19 13:40:00,2016-04-19 16:10:00,-1,8039.0,8009.25,1,595.0,2.8,592.2,30,take_profit
2016-04-19 16:15:00,2016-04-19 23:20:00,-1,8007.5,8016.5,1,-180.0,2.8,-182.8,70,hawkes_cooldown
2016-04-21 14:50:00,2016-04-21 20:05:00,1,8034.75,8010.25,1,-490.0,2.8,-492.8,63,spread_decay
2016-04-26 16:15:00,2016-04-26 20:35:00,-1,7948.5,7922.25,1,525.0,2.8,522.2,49,take_profit
2016-04-28 16:30:00,2016-04-28 18:40:00,-1,7915.5,7892.5,2,920.0,5.6,914.4,26,take_profit
2016-05-06 16:05:00,2016-05-06 17:10:00,-1,7771.25,7790.5,1,-385.0,2.8,-387.8,13,stop_loss
2016-05-09 15:20:00,2016-05-09 19:20:00,1,7825.25,7839.5,1,285.0,2.8,282.2,48,spread_decay
2016-05-12 13:50:00,2016-05-12 15:05:00,-1,7848.0,7815.5,1,650.0,2.8,647.2,15,take_profit
2016-05-20 14:45:00,2016-05-22 23:15:00,1,7860.5,7858.75,1,-35.0,2.8,-37.8,87,hawkes_cooldown
2016-05-23 13:45:00,2016-05-23 16:25:00,1,7869.25,7859.75,1,-190.0,2.8,-192.8,32,spread_decay
2016-05-24 15:15:00,2016-05-24 23:00:00,1,7917.75,7941.5,2,950.0,5.6,944.4,78,take_profit
2016-05-26 14:55:00,2016-05-26 22:50:00,1,7974.5,7985.75,1,225.0,2.8,222.2,80,hawkes_cooldown
2016-06-01 13:35:00,2016-06-01 14:40:00,1,8001.0,8016.0,3,900.0,8.399999999999999,891.6,13,take_profit
2016-06-01 19:15:00,2016-06-01 23:10:00,-1,8016.5,8014.75,2,70.0,5.6,64.4,32,hawkes_cooldown
2016-06-07 13:45:00,2016-06-07 20:05:00,-1,8017.25,8006.75,2,420.0,5.6,414.4,76,spread_decay
2016-06-10 15:00:00,2016-06-12 22:05:00,-1,7957.25,7942.25,1,300.0,2.8,297.2,70,spread_decay
2016-06-14 13:55:00,2016-06-14 14:50:00,1,7920.5,7897.25,1,-465.0,2.8,-467.8,11,stop_loss
2016-06-17 13:45:00,2016-06-19 23:10:00,-1,7883.0,7890.75,1,-155.0,2.8,-157.8,98,hawkes_cooldown
2016-06-20 15:00:00,2016-06-20 17:15:00,1,7929.5,7914.75,2,-590.0,5.6,-595.6,27,stop_loss
2016-06-21 13:40:00,2016-06-21 14:55:00,1,7903.0,7893.5,1,-190.0,2.8,-192.8,15,spread_decay
2016-06-22 15:40:00,2016-06-22 17:10:00,1,7920.0,7890.25,1,-595.0,2.8,-597.8,18,stop_loss
2016-06-28 13:45:00,2016-06-28 20:35:00,1,7746.25,7778.0,1,635.0,2.8,632.2,79,take_profit
2016-07-01 15:10:00,2016-07-01 17:30:00,1,7937.75,7920.75,1,-340.0,2.8,-342.8,28,stop_loss
2016-07-13 19:55:00,2016-07-13 23:10:00,-1,8057.25,8051.5,2,230.0,5.6,224.4,24,hawkes_cooldown
2016-07-18 14:00:00,2016-07-18 14:55:00,1,8089.0,8110.0,2,840.0,5.6,834.4,11,take_profit
2016-07-18 15:00:00,2016-07-18 20:05:00,1,8109.0,8101.25,2,-310.0,5.6,-315.6,61,spread_decay
2016-07-20 13:40:00,2016-07-20 14:30:00,1,8113.5,8132.5,2,760.0,5.6,754.4,10,take_profit
2016-07-20 14:35:00,2016-07-20 23:05:00,1,8135.5,8149.0,2,540.0,5.6,534.4,87,hawkes_cooldown
2016-07-22 19:10:00,2016-07-24 23:00:00,-1,8151.25,8154.5,3,-195.0,8.399999999999999,-203.4,30,hawkes_cooldown
2016-07-26 13:55:00,2016-07-26 14:55:00,1,8173.5,8150.25,2,-930.0,5.6,-935.6,12,stop_loss
2016-07-27 15:50:00,2016-07-27 22:55:00,1,8188.0,8202.25,1,285.0,2.8,282.2,70,hawkes_cooldown
2016-07-29 18:30:00,2016-07-31 22:05:00,-1,8222.5,8232.75,3,-615.0,8.399999999999999,-623.4,28,stop_loss
2016-08-03 19:15:00,2016-08-03 23:05:00,1,8217.75,8220.75,3,180.0,8.399999999999999,171.6,31,hawkes_cooldown
2016-08-04 14:55:00,2016-08-04 22:45:00,1,8232.5,8239.5,1,140.0,2.8,137.2,79,hawkes_cooldown
2016-08-08 13:40:00,2016-08-08 17:40:00,-1,8278.75,8270.5,3,495.0,8.399999999999999,486.6,48,spread_decay
2016-08-09 18:15:00,2016-08-09 19:50:00,1,8289.5,8287.25,2,-90.0,5.6,-95.6,19,spread_decay
2016-08-15 15:35:00,2016-08-15 18:30:00,1,8329.5,8324.25,3,-315.0,8.399999999999999,-323.4,35,spread_decay
2016-08-24 18:15:00,2016-08-24 19:40:00,-1,8292.75,8271.0,2,870.0,5.6,864.4,17,take_profit
2016-09-06 13:55:00,2016-09-07 03:25:00,1,8306.25,8325.75,2,780.0,5.6,774.4,147,spread_decay
2016-09-08 17:30:00,2016-09-08 23:05:00,-1,8293.5,8290.5,2,120.0,5.6,114.4,52,hawkes_cooldown
2016-09-14 15:30:00,2016-09-14 18:15:00,1,8259.5,8230.75,1,-575.0,2.8,-577.8,33,stop_loss
2016-09-15 14:30:00,2016-09-16 04:15:00,1,8277.0,8304.0,1,540.0,2.8,537.2,150,max_hold
2016-09-19 14:55:00,2016-09-19 17:35:00,-1,8313.0,8283.75,1,585.0,2.8,582.2,32,take_profit
2016-09-29 14:10:00,2016-09-29 16:40:00,-1,8346.0,8346.75,1,-15.0,2.8,-17.8,30,spread_decay
2016-10-18 13:50:00,2016-10-18 19:05:00,1,8342.5,8344.75,2,90.0,5.6,84.4,63,spread_decay
2016-10-19 15:20:00,2016-10-19 19:35:00,-1,8328.25,8331.25,2,-120.0,5.6,-125.6,51,spread_decay
2016-10-21 19:10:00,2016-10-24 00:45:00,-1,8342.25,8344.25,3,-120.0,8.399999999999999,-128.4,52,spread_decay
2016-10-24 14:00:00,2016-10-24 23:15:00,1,8387.0,8402.0,2,600.0,5.6,594.4,96,hawkes_cooldown
2016-11-02 16:45:00,2016-11-02 18:10:00,-1,8238.5,8210.5,1,560.0,2.8,557.2,17,take_profit
2016-11-10 15:05:00,2016-11-10 15:55:00,-1,8303.75,8212.75,1,1820.0,2.8,1817.2,10,take_profit
2016-11-10 16:00:00,2016-11-10 23:35:00,-1,8201.0,8237.75,1,-735.0,2.8,-737.8,76,hawkes_cooldown
2016-11-14 14:50:00,2016-11-14 18:30:00,-1,8219.75,8204.25,1,310.0,2.8,307.2,44,spread_decay
2016-11-15 13:40:00,2016-11-15 15:05:00,1,8223.25,8258.0,1,695.0,2.8,692.2,17,take_profit
2016-11-15 15:10:00,2016-11-15 19:50:00,1,8265.0,8261.5,1,-70.0,2.8,-72.8,56,spread_decay
2016-11-17 14:40:00,2016-11-17 15:45:00,-1,8284.25,8296.25,1,-240.0,2.8,-242.8,13,spread_decay
2016-11-21 15:05:00,2016-11-21 23:50:00,1,8342.5,8355.0,1,250.0,2.8,247.2,90,hawkes_cooldown
2016-11-23 14:35:00,2016-11-24 00:10:00,-1,8345.25,8343.75,1,30.0,2.8,27.2,100,hawkes_cooldown
2016-11-25 17:50:00,2016-11-27 23:05:00,1,8364.5,8357.0,3,-450.0,8.399999999999999,-458.4,6,stop_loss
2016-11-29 16:45:00,2016-11-29 19:55:00,1,8391.0,8386.75,1,-85.0,2.8,-87.8,38,spread_decay
2016-11-30 14:35:00,2016-11-30 15:25:00,-1,8366.5,8337.25,2,1170.0,5.6,1164.4,10,take_profit
2016-11-30 15:30:00,2016-12-01 00:25:00,-1,8342.5,8314.25,1,565.0,2.8,562.2,92,hawkes_cooldown
2016-12-01 14:35:00,2016-12-01 15:35:00,-1,8296.5,8259.75,1,735.0,2.8,732.2,12,take_profit
2016-12-01 15:40:00,2016-12-01 23:45:00,-1,8257.75,8227.75,1,600.0,2.8,597.2,82,hawkes_cooldown
2016-12-02 14:40:00,2016-12-02 15:15:00,1,8254.0,8219.0,1,-700.0,2.8,-702.8,7,stop_loss
2016-12-02 17:45:00,2016-12-02 19:50:00,1,8240.75,8230.75,1,-200.0,2.8,-202.8,25,spread_decay
2016-12-05 18:25:00,2016-12-06 00:40:00,1,8276.0,8278.0,2,80.0,5.6,74.4,60,hawkes_cooldown
2016-12-06 17:30:00,2016-12-06 21:45:00,-1,8273.5,8286.25,2,-510.0,5.6,-515.6,48,spread_decay
2016-12-07 14:55:00,2016-12-07 17:00:00,-1,8265.0,8289.0,1,-480.0,2.8,-482.8,25,stop_loss
2016-12-07 17:05:00,2016-12-07 18:05:00,-1,8288.5,8311.25,1,-455.0,2.8,-457.8,12,stop_loss
2016-12-07 18:45:00,2016-12-07 20:00:00,-1,8315.75,8340.25,1,-490.0,2.8,-492.8,15,stop_loss
2016-12-09 14:45:00,2016-12-09 16:00:00,1,8377.0,8377.25,1,5.0,2.8,2.2,15,spread_decay
2016-12-13 14:55:00,2016-12-13 19:45:00,1,8430.5,8439.5,1,180.0,2.8,177.2,58,spread_decay
2016-12-19 14:55:00,2016-12-19 19:20:00,1,8430.75,8440.75,1,200.0,2.8,197.2,53,spread_decay
2016-12-22 17:45:00,2016-12-22 21:00:00,-1,8416.75,8428.25,2,-460.0,5.6,-465.6,39,spread_decay
2016-12-27 15:00:00,2016-12-27 19:15:00,1,8483.0,8465.25,1,-355.0,2.8,-357.8,51,spread_decay
2016-12-30 16:35:00,2016-12-30 19:45:00,-1,8374.75,8352.75,1,440.0,2.8,437.2,38,spread_decay
2017-01-03 15:45:00,2017-01-03 19:50:00,1,8402.5,8377.25,1,-505.0,2.8,-507.8,49,spread_decay
2017-01-05 14:35:00,2017-01-06 00:10:00,1,8434.25,8453.25,2,760.0,5.6,754.4,100,hawkes_cooldown
2017-01-10 18:35:00,2017-01-10 19:00:00,1,8534.0,8523.75,3,-615.0,8.399999999999999,-623.4,5,stop_loss
2017-01-10 19:05:00,2017-01-11 00:00:00,1,8523.25,8524.5,2,50.0,5.6,44.4,44,hawkes_cooldown
2017-01-13 16:50:00,2017-01-13 20:35:00,1,8552.5,8545.0,2,-300.0,5.6,-305.6,45,spread_decay
2017-01-16 14:00:00,2017-01-16 15:00:00,1,8546.75,8542.75,5,-400.0,14.0,-414.0,12,stop_loss
2017-01-19 14:40:00,2017-01-19 15:35:00,1,8558.0,8545.25,2,-510.0,5.6,-515.6,11,stop_loss
2017-01-27 14:35:00,2017-01-29 23:30:00,1,8652.75,8638.75,2,-560.0,5.6,-565.6,92,stop_loss
2017-02-07 15:25:00,2017-02-07 21:05:00,1,8675.5,8669.5,2,-240.0,5.6,-245.6,68,spread_decay
2017-02-10 14:40:00,2017-02-10 18:05:00,-1,8709.25,8720.75,2,-460.0,5.6,-465.6,41,stop_loss
2017-02-17 15:30:00,2017-02-20 03:15:00,1,8802.75,8819.25,1,330.0,2.8,327.2,126,spread_decay
2017-02-21 14:30:00,2017-02-21 14:50:00,-1,8826.25,8835.5,3,-555.0,8.399999999999999,-563.4,4,stop_loss
2017-02-21 15:20:00,2017-02-21 20:10:00,-1,8840.25,8838.5,2,70.0,5.6,64.4,58,spread_decay
2017-02-27 14:35:00,2017-02-27 16:05:00,-1,8820.0,8831.25,2,-450.0,5.6,-455.6,18,stop_loss
2017-02-28 15:45:00,2017-03-01 00:25:00,-1,8829.25,8829.75,2,-20.0,5.6,-25.6,89,spread_decay
2017-03-01 13:40:00,2017-03-01 16:10:00,-1,8856.5,8870.5,3,-840.0,8.399999999999999,-848.4,30,stop_loss
2017-03-03 17:20:00,2017-03-06 02:20:00,1,8851.75,8846.75,2,-200.0,5.6,-205.6,93,hawkes_cooldown
2017-03-08 13:35:00,2017-03-08 14:40:00,-1,8838.25,8848.5,3,-615.0,8.399999999999999,-623.4,13,stop_loss
2017-03-09 14:35:00,2017-03-09 15:05:00,-1,8843.0,8861.25,1,-365.0,2.8,-367.8,6,stop_loss
2017-03-10 14:40:00,2017-03-10 17:55:00,1,8874.75,8856.5,2,-730.0,5.6,-735.6,39,stop_loss
2017-03-13 13:50:00,2017-03-13 23:45:00,1,8877.5,8882.5,2,200.0,5.6,194.4,103,hawkes_cooldown
2017-03-15 18:00:00,2017-03-15 18:50:00,1,8880.0,8904.5,3,1470.0,8.399999999999999,1461.6,10,take_profit
2017-03-20 13:55:00,2017-03-20 17:35:00,1,8895.75,8901.0,2,210.0,5.6,204.4,44,spread_decay
2017-03-21 14:00:00,2017-03-21 14:10:00,1,8920.75,8910.0,2,-430.0,5.6,-435.6,2,stop_loss
2017-03-23 14:15:00,2017-03-23 18:50:00,-1,8838.0,8855.25,1,-345.0,2.8,-347.8,55,spread_decay
2017-03-24 13:45:00,2017-03-24 18:40:00,1,8871.25,8852.25,2,-760.0,5.6,-765.6,59,stop_loss
2017-03-28 15:05:00,2017-03-28 17:15:00,-1,8863.5,8886.25,1,-455.0,2.8,-457.8,26,stop_loss
2017-03-30 14:20:00,2017-03-30 22:30:00,-1,8928.0,8924.0,1,80.0,2.8,77.2,83,hawkes_cooldown
2017-03-31 16:15:00,2017-03-31 18:00:00,1,8931.25,8925.75,2,-220.0,5.6,-225.6,21,spread_decay
2017-04-03 13:40:00,2017-04-03 14:45:00,1,8934.0,8922.5,2,-460.0,5.6,-465.6,13,stop_loss
2017-04-19 13:45:00,2017-04-19 18:20:00,1,8902.75,8887.25,2,-620.0,5.6,-625.6,55,stop_loss
2017-04-27 13:40:00,2017-04-27 20:00:00,1,9035.25,9055.25,2,800.0,5.6,794.4,76,take_profit
2017-05-01 13:35:00,2017-05-01 14:50:00,1,9085.25,9100.25,3,900.0,8.399999999999999,891.6,15,take_profit
2017-05-01 14:55:00,2017-05-01 19:35:00,1,9098.5,9121.0,2,900.0,5.6,894.4,56,take_profit
2017-05-01 19:40:00,2017-05-01 23:50:00,1,9118.5,9114.5,3,-240.0,8.399999999999999,-248.4,35,hawkes_cooldown
2017-05-03 16:00:00,2017-05-03 17:30:00,-1,9100.5,9100.25,2,10.0,5.6,4.4,18,spread_decay
2017-05-03 19:05:00,2017-05-04 05:10:00,-1,9102.0,9106.0,2,-160.0,5.6,-165.6,106,hawkes_cooldown
2017-05-09 13:40:00,2017-05-10 03:25:00,1,9153.5,9158.0,2,180.0,5.6,174.4,150,max_hold
2017-05-10 13:40:00,2017-05-10 17:30:00,-1,9153.25,9160.5,2,-290.0,5.6,-295.6,46,spread_decay
2017-05-12 13:35:00,2017-05-15 00:00:00,1,9163.75,9175.25,2,460.0,5.6,454.4,110,hawkes_cooldown
2017-05-15 13:55:00,2017-05-15 18:10:00,-1,9179.75,9184.25,2,-180.0,5.6,-185.6,51,spread_decay
2017-05-16 15:00:00,2017-05-17 00:25:00,1,9193.25,9177.0,2,-650.0,5.6,-655.6,98,stop_loss
2017-05-18 14:15:00,2017-05-18 18:15:00,1,9113.25,9122.0,1,175.0,2.8,172.2,48,spread_decay
2017-05-22 14:50:00,2017-05-23 02:20:00,1,9164.75,9181.5,1,335.0,2.8,332.2,123,hawkes_cooldown
2017-05-25 15:15:00,2017-05-25 20:05:00,1,9259.75,9263.75,2,160.0,5.6,154.4,58,spread_decay
2017-06-02 14:15:00,2017-06-02 19:40:00,1,9331.25,9366.5,1,705.0,2.8,702.2,65,take_profit
2017-06-02 19:45:00,2017-06-04 23:20:00,1,9364.25,9363.5,2,-30.0,5.6,-35.6,28,hawkes_cooldown
2017-06-06 19:35:00,2017-06-06 23:15:00,-1,9336.25,9349.5,1,-265.0,2.8,-267.8,29,hawkes_cooldown
2017-06-07 13:40:00,2017-06-07 14:30:00,1,9365.25,9353.75,2,-460.0,5.6,-465.6,10,stop_loss
2017-06-08 19:45:00,2017-06-08 23:45:00,1,9364.5,9358.25,2,-250.0,5.6,-255.6,33,hawkes_cooldown
2017-06-09 16:20:00,2017-06-09 17:40:00,-1,9320.25,9258.5,1,1235.0,2.8,1232.2,16,take_profit
2017-06-09 17:45:00,2017-06-09 18:50:00,-1,9266.5,9158.75,1,2155.0,2.8,2152.2,13,take_profit
2017-06-09 19:45:00,2017-06-11 23:15:00,-1,9203.0,9216.75,1,-275.0,2.8,-277.8,27,hawkes_cooldown
2017-06-12 13:40:00,2017-06-12 14:40:00,-1,9141.5,9165.5,1,-480.0,2.8,-482.8,12,spread_decay
2017-06-15 15:55:00,2017-06-15 17:20:00,-1,9151.75,9170.25,1,-370.0,2.8,-372.8,17,spread_decay
2017-06-16 20:00:00,2017-06-19 00:00:00,-1,9162.0,9168.5,1,-130.0,2.8,-132.8,33,hawkes_cooldown
2017-06-19 13:40:00,2017-06-19 16:10:00,1,9229.5,9237.25,1,155.0,2.8,152.2,30,spread_decay
2017-06-20 13:35:00,2017-06-20 14:25:00,-1,9236.5,9245.5,1,-180.0,2.8,-182.8,10,spread_decay
2017-06-21 13:55:00,2017-06-21 19:30:00,1,9219.5,9263.0,1,870.0,2.8,867.2,67,take_profit
2017-06-21 19:35:00,2017-06-21 23:10:00,1,9259.0,9266.25,1,145.0,2.8,142.2,28,hawkes_cooldown
2017-06-22 13:55:00,2017-06-22 16:50:00,-1,9257.0,9275.75,1,-375.0,2.8,-377.8,35,spread_decay
2017-06-23 19:35:00,2017-06-26 00:10:00,1,9279.75,9280.5,1,15.0,2.8,12.2,40,hawkes_cooldown
2017-06-27 15:50:00,2017-06-27 17:10:00,-1,9232.25,9194.5,1,755.0,2.8,752.2,16,take_profit
2017-06-27 17:20:00,2017-06-27 19:55:00,-1,9199.75,9154.25,1,910.0,2.8,907.2,31,take_profit
2017-06-28 13:55:00,2017-06-28 14:45:00,-1,9143.75,9198.5,1,-1095.0,2.8,-1097.8,10,stop_loss
2017-06-30 19:45:00,2017-07-03 04:05:00,-1,9144.25,9143.25,1,20.0,2.8,17.2,85,hawkes_cooldown
2017-07-05 13:50:00,2017-07-05 22:40:00,1,9092.0,9125.5,1,670.0,2.8,667.2,91,hawkes_cooldown
2017-07-07 16:50:00,2017-07-07 18:40:00,1,9139.0,9138.25,2,-30.0,5.6,-35.6,22,spread_decay
2017-07-10 13:35:00,2017-07-10 19:40:00,1,9149.5,9185.25,1,715.0,2.8,712.2,73,take_profit
2017-07-10 19:45:00,2017-07-10 22:05:00,1,9184.5,9166.25,2,-730.0,5.6,-735.6,13,stop_loss
2017-07-12 19:50:00,2017-07-12 23:00:00,1,9262.5,9266.0,2,140.0,5.6,134.4,23,hawkes_cooldown
2017-07-13 17:55:00,2017-07-13 22:55:00,-1,9265.5,9273.75,1,-165.0,2.8,-167.8,45,hawkes_cooldown
2017-07-17 14:05:00,2017-07-17 14:55:00,1,9336.5,9323.0,1,-270.0,2.8,-272.8,10,spread_decay
2017-07-17 15:10:00,2017-07-17 19:10:00,-1,9315.0,9318.0,1,-60.0,2.8,-62.8,48,spread_decay
2017-07-19 14:10:00,2017-07-19 16:00:00,-1,9380.0,9394.0,1,-280.0,2.8,-282.8,22,spread_decay
2017-07-19 19:10:00,2017-07-19 23:05:00,-1,9393.25,9395.5,2,-90.0,5.6,-95.6,32,hawkes_cooldown
2017-07-24 14:00:00,2017-07-24 19:50:00,1,9401.5,9428.0,1,530.0,2.8,527.2,70,take_profit
2017-07-24 19:55:00,2017-07-24 20:40:00,1,9421.25,9407.25,2,-560.0,5.6,-565.6,6,stop_loss
2017-07-25 13:35:00,2017-07-25 17:45:00,-1,9406.75,9418.0,1,-225.0,2.8,-227.8,50,spread_decay
2017-07-26 17:50:00,2017-07-26 18:40:00,1,9424.25,9420.25,2,-160.0,5.6,-165.6,10,spread_decay
2017-07-27 16:40:00,2017-07-27 17:30:00,-1,9433.0,9355.5,1,1550.0,2.8,1547.2,10,take_profit
2017-07-27 19:25:00,2017-07-27 23:15:00,-1,9370.5,9374.75,1,-85.0,2.8,-87.8,31,hawkes_cooldown
2017-07-28 14:10:00,2017-07-28 19:05:00,1,9367.5,9389.25,1,435.0,2.8,432.2,59,spread_decay
2017-07-31 14:25:00,2017-07-31 19:05:00,-1,9369.25,9359.5,1,195.0,2.8,192.2,56,spread_decay
2017-08-01 16:35:00,2017-08-01 17:35:00,-1,9365.5,9369.25,2,-150.0,5.6,-155.6,12,spread_decay
